filename, jobs, machines, algo, seed, exec_time, result, pop_size, xprob, mprob, wtype, mtype, max_time
./instances/50_20_15, 50, 20, gen, 450225, 7774, 605821, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_15, 50, 20, gen, 450937, 4267, 607543, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_15, 50, 20, gen, 450937, 7667, 606077, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_16, 50, 20, gen, 599772, 5781, 563566, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_16, 50, 20, gen, 599772, 8144, 558630, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_16, 50, 20, gen, 628821, 2026, 567567, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_16, 50, 20, gen, 628821, 5926, 562096, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_16, 50, 20, gen, 363423, 3983, 561391, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_16, 50, 20, gen, 363423, 8163, 559155, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_16, 50, 20, gen, 626456, 4924, 558204, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_16, 50, 20, gen, 626456, 7642, 561001, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_16, 50, 20, gen, 898634, 4089, 560068, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_16, 50, 20, gen, 898634, 8201, 560186, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_17, 50, 20, gen, 654049, 5397, 658161, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_17, 50, 20, gen, 654049, 6924, 660296, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_17, 50, 20, gen, 986379, 5583, 653433, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_17, 50, 20, gen, 986379, 7177, 659426, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_17, 50, 20, gen, 902630, 5474, 654902, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_17, 50, 20, gen, 902630, 7812, 658163, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_17, 50, 20, gen, 94965, 5270, 661879, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_17, 50, 20, gen, 94965, 7404, 662131, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_17, 50, 20, gen, 984795, 5775, 662335, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_17, 50, 20, gen, 984795, 6724, 658925, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_18, 50, 20, gen, 108526, 2003, 649468, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_18, 50, 20, gen, 108526, 7719, 641391, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_18, 50, 20, gen, 486227, 6180, 635952, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_18, 50, 20, gen, 486227, 13833, 637311, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_18, 50, 20, gen, 425114, 6701, 635971, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_18, 50, 20, gen, 425114, 3812, 649468, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_18, 50, 20, gen, 562603, 3901, 644544, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_18, 50, 20, gen, 562603, 7580, 641346, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_18, 50, 20, gen, 843332, 4993, 642826, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_18, 50, 20, gen, 843332, 7640, 638741, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_19, 50, 20, gen, 236754, 6275, 473848, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_19, 50, 20, gen, 236754, 8238, 473731, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_19, 50, 20, gen, 584702, 5486, 472078, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_19, 50, 20, gen, 584702, 9617, 470761, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_19, 50, 20, gen, 658813, 5043, 473453, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_19, 50, 20, gen, 658813, 6401, 476433, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_19, 50, 20, gen, 91404, 6246, 476457, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_19, 50, 20, gen, 91404, 6645, 477005, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_19, 50, 20, gen, 60520, 4668, 474687, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_19, 50, 20, gen, 60520, 7258, 474660, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_20, 50, 20, gen, 566673, 5208, 572512, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_20, 50, 20, gen, 566673, 12965, 572029, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_20, 50, 20, gen, 410066, 5122, 574137, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_20, 50, 20, gen, 410066, 8803, 575674, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_20, 50, 20, gen, 718756, 5419, 578264, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_20, 50, 20, gen, 718756, 7407, 573664, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_20, 50, 20, gen, 550170, 4840, 578517, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_20, 50, 20, gen, 550170, 9012, 574515, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_20, 50, 20, gen, 494951, 4370, 577711, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_20, 50, 20, gen, 494951, 18075, 569238, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_21, 50, 20, gen, 415634, 6338, 635471, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_21, 50, 20, gen, 415634, 9030, 632968, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_21, 50, 20, gen, 111228, 4538, 636628, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_21, 50, 20, gen, 111228, 5873, 634511, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_21, 50, 20, gen, 181390, 3773, 638949, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_21, 50, 20, gen, 181390, 7501, 635577, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_21, 50, 20, gen, 890991, 3933, 638046, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_21, 50, 20, gen, 890991, 11378, 633655, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_21, 50, 20, gen, 264643, 5824, 633019, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_21, 50, 20, gen, 264643, 7366, 633781, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_22, 50, 20, gen, 988451, 6603, 657655, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_22, 50, 20, gen, 988451, 8015, 657566, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_22, 50, 20, gen, 578979, 7031, 655822, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_22, 50, 20, gen, 578979, 9198, 655569, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_22, 50, 20, gen, 446392, 5839, 655654, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_22, 50, 20, gen, 446392, 9472, 652914, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_22, 50, 20, gen, 578671, 5272, 650763, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_22, 50, 20, gen, 578671, 6267, 657037, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_22, 50, 20, gen, 80738, 6212, 651957, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_22, 50, 20, gen, 80738, 5845, 660543, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_23, 50, 20, gen, 261212, 2072, 621379, 10, 0.99, 0.05, uni, tr, 100000
