id, jobs, machines, algo, lambda, dsize, max_time, step, time, res, plateau
1494531954158, 50, 20, iga, 2, 8, 1000000, 14200, 17505, 596289, 16181
1494531954158, 50, 20, iga, 2, 8, 1000000, 14400, 17800, 596289, 16476
1494531954158, 50, 20, iga, 2, 8, 1000000, 14600, 18048, 596289, 16724
1494531954158, 50, 20, iga, 2, 8, 1000000, 14800, 18352, 596289, 17028
1494531954158, 50, 20, iga, 2, 8, 1000000, 15000, 18561, 596289, 17237
1494531954158, 50, 20, iga, 2, 8, 1000000, 15200, 18766, 596289, 17442
1494531954158, 50, 20, iga, 2, 8, 1000000, 15400, 18976, 596289, 17652
1494531954158, 50, 20, iga, 2, 8, 1000000, 15600, 19181, 596289, 17857
1494531954158, 50, 20, iga, 2, 8, 1000000, 15800, 19385, 596289, 18061
1494531954158, 50, 20, iga, 2, 8, 1000000, 16000, 19592, 596289, 18268
1494531954158, 50, 20, iga, 2, 8, 1000000, 16200, 19800, 596289, 18476
1494531954158, 50, 20, iga, 2, 8, 1000000, 16400, 20008, 596289, 18684
1494531954158, 50, 20, iga, 2, 8, 1000000, 16600, 20233, 596289, 18909
1494531954158, 50, 20, iga, 2, 8, 1000000, 16800, 20461, 596289, 19137
1494531954158, 50, 20, iga, 2, 8, 1000000, 17000, 20667, 596289, 19343
1494531954158, 50, 20, iga, 2, 8, 1000000, 17200, 20877, 596289, 19553
1494531954158, 50, 20, iga, 2, 8, 1000000, 17400, 21119, 596289, 19795
1494531982701, 50, 20, iga, 2, 8, 1000000, 200, 236, 603575, 10
1494531982701, 50, 20, iga, 2, 8, 1000000, 400, 643, 599700, 32
1494531982701, 50, 20, iga, 2, 8, 1000000, 600, 849, 599700, 238
1494531982701, 50, 20, iga, 2, 8, 1000000, 800, 1156, 599664, 7
1494531982701, 50, 20, iga, 2, 8, 1000000, 1000, 1373, 599664, 224
1494531982701, 50, 20, iga, 2, 8, 1000000, 1200, 1675, 599664, 526
1494531982701, 50, 20, iga, 2, 8, 1000000, 1400, 1883, 599664, 734
1494531982701, 50, 20, iga, 2, 8, 1000000, 1600, 2095, 599664, 946
1494531982701, 50, 20, iga, 2, 8, 1000000, 1800, 2301, 599664, 1152
1494531982701, 50, 20, iga, 2, 8, 1000000, 2000, 2589, 599664, 1440
1494531982701, 50, 20, iga, 2, 8, 1000000, 2200, 2870, 599664, 1721
1494531982701, 50, 20, iga, 2, 8, 1000000, 2400, 3132, 599664, 1983
1494531982701, 50, 20, iga, 2, 8, 1000000, 2600, 3345, 599664, 2196
1494531982701, 50, 20, iga, 2, 8, 1000000, 2800, 3556, 599664, 2407
1494531982701, 50, 20, iga, 2, 8, 1000000, 3000, 3766, 599664, 2617
1494531982701, 50, 20, iga, 2, 8, 1000000, 3200, 4045, 599664, 2896
1494531982701, 50, 20, iga, 2, 8, 1000000, 3400, 4266, 599664, 3117
1494531982701, 50, 20, iga, 2, 8, 1000000, 3600, 4594, 599664, 3445
1494531982701, 50, 20, iga, 2, 8, 1000000, 3800, 4804, 599664, 3655
1494531982701, 50, 20, iga, 2, 8, 1000000, 4000, 5014, 599664, 3865
1494531982701, 50, 20, iga, 2, 8, 1000000, 4200, 5348, 599664, 4199
1494531982701, 50, 20, iga, 2, 8, 1000000, 4400, 5657, 599664, 4508
1494531982701, 50, 20, iga, 2, 8, 1000000, 4600, 5871, 599664, 4722
1494531982701, 50, 20, iga, 2, 8, 1000000, 4800, 6154, 599664, 5005
1494531982701, 50, 20, iga, 2, 8, 1000000, 5000, 6363, 599664, 5214
1494531982701, 50, 20, iga, 2, 8, 1000000, 5200, 6677, 599664, 5528
1494531982701, 50, 20, iga, 2, 8, 1000000, 5400, 6892, 599664, 5743
1494531982701, 50, 20, iga, 2, 8, 1000000, 5600, 7143, 599664, 5994
1494531982701, 50, 20, iga, 2, 8, 1000000, 5800, 7437, 599664, 6288
1494531982701, 50, 20, iga, 2, 8, 1000000, 6000, 7647, 599664, 6498
1494531982701, 50, 20, iga, 2, 8, 1000000, 6200, 7857, 599664, 6708
1494531982701, 50, 20, iga, 2, 8, 1000000, 6400, 8173, 599664, 7024
1494531982701, 50, 20, iga, 2, 8, 1000000, 6600, 8383, 599664, 7234
1494531982701, 50, 20, iga, 2, 8, 1000000, 6800, 8764, 599664, 7615
1494531982701, 50, 20, iga, 2, 8, 1000000, 7000, 9006, 599664, 7857
1494531982701, 50, 20, iga, 2, 8, 1000000, 7200, 9213, 599664, 8064
1494531982701, 50, 20, iga, 2, 8, 1000000, 7400, 9418, 599664, 8269
1494531982701, 50, 20, iga, 2, 8, 1000000, 7600, 9632, 599664, 8483
1494531982701, 50, 20, iga, 2, 8, 1000000, 7800, 9849, 599664, 8700
1494531982701, 50, 20, iga, 2, 8, 1000000, 8000, 10060, 599664, 8911
1494531982701, 50, 20, iga, 2, 8, 1000000, 8200, 10266, 599664, 9117
1494531982701, 50, 20, iga, 2, 8, 1000000, 8400, 10604, 599664, 9455
1494531982701, 50, 20, iga, 2, 8, 1000000, 8600, 10810, 599664, 9661
1494531982701, 50, 20, iga, 2, 8, 1000000, 8800, 11017, 599664, 9868
1494531982701, 50, 20, iga, 2, 8, 1000000, 9000, 11356, 599664, 10207
1494531982701, 50, 20, iga, 2, 8, 1000000, 9200, 11566, 599664, 10417
1494531982701, 50, 20, iga, 2, 8, 1000000, 9400, 11777, 599664, 10628
1494531982701, 50, 20, iga, 2, 8, 1000000, 9600, 11991, 599664, 10842
1494531982701, 50, 20, iga, 2, 8, 1000000, 9800, 12205, 599664, 11056
1494531982701, 50, 20, iga, 2, 8, 1000000, 10000, 12426, 599664, 11277
